date,GHI,DNI,DHI,Temperature,Relative_Humidity,Cloud_Coverage,Wind_Speed
2017-05-09,3.3715,3.5479,1.3608,15.5,64.75,46.11,0.93
2017-05-10,4.1964,4.9356,1.489,16.13,56.57,20.13,0.94
2017-05-11,4.345,5.5063,1.507,15.19,52.85,19.31,1.35
2017-05-12,3.0617,2.9419,1.5636,13.96,62.74,60.97,2.16
2017-05-13,1.511,0.3934,1.2142,6.15,84.07,94.16,4.1
2017-05-14,2.2099,1.6754,1.4604,7.64,79.48,68.88,2.7
2017-05-15,3.2616,4.0284,1.4933,11.15,77.27,61.04,3.37
2017-05-16,4.6349,7.6253,0.7013,12.41,63.37,7.71,2.56
2017-05-17,4.9198,8.951,0.4265,11.02,46.85,0.18,3.07
2017-05-18,4.8319,8.7358,0.4445,12.05,45.83,0.38,1.46
2017-05-19,4.6862,8.0263,0.509,13.84,39.96,0.3,0.9
2017-05-20,4.7282,8.4818,0.4694,14.32,37.7,0.36,1.31
2017-05-21,4.5103,7.7736,0.6893,14.41,38.75,0.24,1.39
2017-05-22,4.7299,8.4912,0.493,14.08,38.2,0.48,0.98
2017-05-23,4.7131,8.375,0.5086,12.67,40.81,3.56,1.68
2017-05-24,4.6498,8.3035,0.5186,12.28,42.83,5.41,2.19
2017-05-25,4.4959,7.8036,0.8719,13.23,37.94,15.34,1.54
2017-05-26,4.1023,5.9105,2.2325,14.22,39.35,44.51,1.81
2017-05-27,4.5514,7.9954,0.5426,13.82,44.3,4.44,3.18
2017-05-28,4.2235,6.6958,0.8443,10.35,64.45,16.47,3.37
2017-05-29,4.4134,7.0606,0.7056,9.67,63.11,21.59,2.72
2017-05-30,4.3483,7.1141,0.8285,9.83,70.01,7.66,1.22
2017-05-31,4.4592,7.9733,0.529,10.0,63.2,1.7,2.09
2017-06-01,4.3291,7.2286,0.6545,12.13,46.46,10.69,1.89
2017-06-02,4.393,7.711,0.581,12.62,40.39,4.27,1.09
2017-06-03,4.3882,7.7774,0.5767,13.17,39.82,4.36,1.43
2017-06-04,4.3435,7.6553,0.5834,11.5,46.24,11.17,1.74
2017-06-05,4.2151,7.212,0.6305,11.68,49.96,3.56,2.05
2017-06-06,3.9593,6.005,0.8623,11.32,69.76,22.94,1.87
2017-06-07,4.0901,6.4435,0.793,10.83,72.11,19.59,2.26
2017-06-08,4.4465,7.879,0.5827,7.65,52.26,2.82,3.95
2017-06-09,4.4954,8.3856,0.4812,7.05,47.25,1.17,2.76
2017-06-10,4.3138,7.7681,0.5825,7.86,71.86,4.75,2.29
2017-06-11,4.0402,7.2002,0.5954,9.69,65.82,11.18,2.0
2017-06-12,3.39,3.9149,2.4348,11.01,56.56,72.18,1.95
2017-06-13,4.1849,7.5818,0.5354,12.98,38.82,13.63,1.71
2017-06-14,4.0954,7.2216,0.581,13.05,38.86,10.94,1.83
2017-06-15,3.9434,6.9763,0.6876,12.94,44.78,7.43,2.3
2017-06-16,3.9701,6.6756,0.7037,10.87,58.77,10.81,2.52
2017-06-17,3.6905,5.9282,0.8215,11.05,67.49,18.11,2.28
2017-06-18,3.7001,5.6971,0.8599,9.89,59.27,31.39,2.95
2017-06-19,3.6972,6.0108,0.7615,9.62,79.7,15.73,1.87
2017-06-20,3.8357,6.4085,0.8112,12.5,58.82,23.45,1.66
2017-06-21,3.8767,6.2431,0.8786,11.33,59.45,15.67,1.61
2017-06-22,4.2852,7.9512,0.4858,10.87,42.34,1.59,2.83
2017-06-23,4.278,7.9128,0.5076,10.36,38.53,3.72,2.68
2017-06-24,3.7243,5.5862,0.9247,8.72,71.97,30.48,2.28
2017-06-25,4.2024,7.655,0.521,11.19,53.76,2.25,1.09
2017-06-26,4.1225,7.1489,0.6679,9.14,53.32,15.7,1.91
2017-06-27,3.9816,6.5155,0.7342,9.78,73.6,11.43,2.41
2017-06-28,3.7889,5.9126,0.9545,10.14,63.17,17.63,3.29
2017-06-29,4.3344,7.9992,0.5143,9.44,50.84,3.17,2.51
2017-06-30,4.1659,7.3531,0.5866,10.53,73.12,4.75,2.05
2017-07-01,3.2976,5.0784,1.1554,11.24,65.21,21.85,2.26
2017-07-02,3.6221,5.2082,0.9931,11.04,62.86,25.34,1.75
2017-07-03,2.9486,2.6873,1.6915,13.06,53.01,69.2,1.32
2017-07-04,3.5491,4.8593,0.9785,11.52,69.53,41.91,1.26
2017-07-05,3.8407,5.7384,1.0159,11.84,53.42,7.42,1.51
2017-07-06,4.2679,7.5842,0.5734,11.55,43.05,0.61,1.85
2017-07-07,3.3902,4.5456,1.3241,10.14,70.6,39.95,2.13
2017-07-08,2.3254,2.4533,1.4422,10.32,78.18,47.76,2.04
2017-07-09,4.225,7.2646,0.7306,11.22,64.0,6.99,2.17
2017-07-10,4.3882,8.0858,0.4783,13.1,49.02,0.73,2.09
2017-07-11,4.369,7.8874,0.5198,12.99,48.74,1.33,1.96
2017-07-12,4.2802,7.4695,0.587,13.22,50.91,1.45,2.0
2017-07-13,4.267,7.1563,0.7495,13.11,49.51,8.6,2.8
2017-07-14,4.319,7.4525,0.6029,12.46,44.01,1.64,2.88
2017-07-15,4.3891,7.7429,0.5587,11.44,55.8,2.29,3.45
2017-07-16,4.5792,7.9766,0.7678,11.0,36.71,15.87,3.91
2017-07-17,4.3409,5.9172,1.4921,8.12,47.52,32.71,2.52
2017-07-18,4.4652,7.4741,0.655,8.85,61.13,9.44,1.88
2017-07-19,4.5989,7.8506,0.7918,10.11,30.73,7.64,1.96
2017-07-20,4.7806,8.6592,0.48,9.48,26.16,7.75,2.75
2017-07-21,4.7616,8.4204,0.5314,10.18,24.57,8.36,1.88
2017-07-22,4.7582,8.401,0.5261,11.23,23.32,2.88,1.96
2017-07-23,4.7573,8.3455,0.5484,10.64,26.36,2.27,2.28
2017-07-24,4.4878,6.9533,0.7908,9.8,53.77,12.35,1.87
2017-07-25,4.6399,7.7266,0.6274,10.71,55.07,1.24,1.98
2017-07-26,4.7237,7.9627,0.5758,11.8,40.79,1.68,1.87
2017-07-27,4.5857,7.2182,0.7289,10.66,59.3,5.21,1.46
2017-07-28,4.8406,8.1137,0.575,10.96,52.98,2.2,1.88
2017-07-29,4.8893,8.3902,0.54,11.55,54.02,3.25,1.07
2017-07-30,4.8962,8.1259,0.6043,11.83,31.66,1.92,1.73
2017-07-31,4.7436,7.3349,0.8935,10.88,63.73,10.74,2.94
2017-08-01,3.8998,4.2458,1.6186,11.6,68.93,61.63,2.83
2017-08-02,4.6078,6.6504,1.0322,12.76,56.83,40.08,1.86
2017-08-03,4.835,7.3726,0.8849,13.42,44.75,20.82,2.28
2017-08-04,4.5754,6.3103,1.0404,13.31,54.21,46.31,1.44
2017-08-05,4.6397,6.7831,1.0298,13.43,47.55,26.81,2.3
2017-08-06,5.1694,8.5433,0.5647,12.81,31.81,4.82,2.64
2017-08-07,5.1811,8.3774,0.631,11.66,25.87,4.88,2.41
2017-08-08,4.7525,6.7253,1.0346,12.6,42.64,20.06,2.07
2017-08-09,4.8806,7.2559,0.7615,12.6,57.27,10.57,2.26
2017-08-10,5.0122,7.2365,0.9684,12.99,53.24,7.03,1.73
2017-08-11,5.1612,7.9142,0.7582,14.6,36.11,3.96,1.43
2017-08-12,5.1763,7.943,0.7207,15.32,30.09,1.83,1.42
2017-08-13,5.1048,7.5144,0.7987,15.6,29.08,1.92,1.35
2017-08-14,5.2968,8.1086,0.7298,14.81,27.11,3.52,1.4
2017-08-15,5.4036,8.5039,0.6218,14.38,31.58,1.54,2.76
2017-08-16,5.0076,6.8491,1.0188,14.45,28.94,21.57,4.26
2017-08-17,4.7736,6.8484,1.3325,7.33,41.4,27.97,4.46
2017-08-18,5.2543,8.2577,0.9905,7.85,54.92,13.93,4.58
2017-08-19,5.6203,8.6446,0.9098,8.59,52.26,14.28,3.08
2017-08-20,5.5877,8.4216,0.9338,9.29,52.88,8.3,1.76
2017-08-21,5.6782,8.9717,0.607,12.25,42.61,1.01,1.62
2017-08-22,5.7499,8.7521,0.7615,13.83,35.58,3.49,4.93
2017-08-23,5.9998,9.5652,0.5376,9.64,24.43,7.1,3.93
2017-08-24,6.0806,9.6667,0.5746,11.58,19.42,9.96,2.83
2017-08-25,6.0307,9.2448,0.6458,13.03,15.77,3.35,2.54
2017-08-26,4.9032,5.2843,1.453,12.21,60.04,26.02,3.72
2017-08-27,4.4354,4.494,1.7249,14.27,59.41,37.27,1.99
2017-08-28,5.0806,6.1073,1.4234,14.51,61.56,28.39,3.06
2017-08-29,5.478,6.9974,1.0392,15.0,61.3,10.46,4.06
2017-08-30,5.9419,8.3239,0.853,16.57,30.74,18.98,2.53
2017-08-31,5.4298,6.5467,1.2334,16.68,50.15,30.26,3.81
2017-09-01,6.2489,8.9124,0.8333,16.0,26.54,18.92,3.04
2017-09-02,6.3305,9.5249,0.5978,12.71,45.72,2.27,2.84
2017-09-03,6.4066,9.8422,0.5784,14.69,36.08,2.82,1.8
2017-09-04,6.2309,9.1574,0.7802,13.72,43.91,2.8,2.39
2017-09-05,5.5745,5.0614,2.7053,14.08,37.6,56.21,2.47
2017-09-06,6.1591,8.5555,0.8335,19.06,29.16,12.46,1.68
2017-09-07,6.0511,7.5293,1.1986,19.47,25.99,8.18,1.79
2017-09-08,6.1037,7.74,1.0541,21.68,22.36,16.25,1.08
2017-09-09,5.7494,6.7392,1.3668,20.59,26.97,32.25,1.67
2017-09-10,5.6441,6.331,1.4429,20.61,29.86,26.36,2.0
2017-09-11,5.7317,5.8183,1.9234,22.93,19.94,31.22,1.47
2017-09-12,5.7209,5.1564,3.1164,21.05,19.45,52.97,3.29
2017-09-13,6.985,10.0723,0.713,20.02,18.36,11.29,2.41
2017-09-14,6.8582,9.6881,0.7214,22.35,13.0,5.54,1.75
2017-09-15,6.57,8.556,1.003,19.23,41.31,0.58,2.89
2017-09-16,6.4368,7.7383,1.2449,20.17,30.63,20.18,3.26
2017-09-17,4.8211,4.4767,2.1382,18.78,46.85,56.95,4.74
2017-09-18,5.0345,2.9626,2.8603,17.26,56.42,53.11,3.3
2017-09-19,5.6551,5.3393,1.998,18.3,56.3,33.93,2.49
2017-09-20,6.5227,8.0196,1.0903,20.14,40.7,2.0,2.39
2017-09-21,6.5249,7.9426,1.0843,19.41,54.13,0.96,3.07
2017-09-22,6.7579,8.4746,1.1959,20.21,36.43,0.69,2.69
2017-09-23,6.647,7.8509,1.2514,22.08,28.38,8.5,2.96
2017-09-24,6.5974,7.5221,1.3205,17.44,55.67,25.24,4.46
2017-09-25,5.0484,2.9297,2.7329,19.81,49.25,82.84,3.57
2017-09-26,6.4032,5.8889,2.125,18.34,32.36,46.66,3.73
2017-09-27,7.0872,7.8835,1.5458,17.55,30.76,16.54,3.07
2017-09-28,5.2342,3.2542,2.9714,17.31,64.3,58.65,4.59
2017-09-29,4.4628,1.8538,2.5039,15.67,73.61,91.42,3.56
2017-09-30,6.139,5.3446,2.5039,19.45,56.4,76.78,1.73
2017-10-01,5.3755,3.7591,2.6652,18.66,67.54,87.87,2.53
2017-10-02,5.3374,3.3787,2.5123,17.82,63.59,86.52,1.65
2017-10-03,7.0368,8.167,1.3831,19.03,62.05,32.15,2.44
2017-10-04,7.1801,8.6878,1.2377,20.22,53.48,14.02,3.35
2017-10-05,1.5763,0.1673,1.3202,14.71,73.17,86.63,2.01
2017-10-06,4.8134,3.5398,2.4566,16.48,80.31,75.98,2.34
2017-10-07,4.3075,2.099,2.6333,15.19,75.88,69.65,3.41
2017-10-08,5.1012,3.7013,1.9303,17.89,59.81,51.13,2.36
2017-10-09,5.1778,4.1366,2.49,16.61,69.01,43.88,4.25
2017-10-10,7.475,8.7706,1.8396,11.92,49.1,13.53,3.48
2017-10-11,8.0681,11.2572,0.5448,14.5,49.01,0.42,2.08
2017-10-12,8.1338,11.232,0.5887,17.06,34.06,0.55,2.42
2017-10-13,7.7448,9.5057,1.1294,16.39,53.1,10.65,3.02
2017-10-14,7.5552,9.0067,1.2187,17.51,62.33,15.7,3.75
2017-10-15,8.0798,9.8921,1.1148,20.17,42.69,4.6,4.02
2017-10-16,8.4293,11.5478,0.6182,19.64,22.63,1.05,4.73
2017-10-17,8.227,10.188,1.0922,15.48,25.18,10.84,4.49
2017-10-18,8.3664,10.8756,0.8527,16.7,32.06,10.74,2.67
2017-10-19,8.0141,9.5076,1.3692,20.13,48.36,23.47,3.45
2017-10-20,5.9429,4.1436,2.6945,21.7,36.11,51.27,2.7
2017-10-21,5.5882,3.4337,2.7809,18.53,74.88,70.37,2.93
2017-10-22,5.1749,1.9862,3.3689,18.54,76.97,80.37,2.61
2017-10-23,6.4075,4.0327,3.1848,20.56,62.48,62.2,2.19
2017-10-24,6.877,6.1332,2.227,22.27,52.6,58.62,2.11
2017-10-25,7.6025,8.377,1.4275,23.95,49.06,41.16,2.8
2017-10-26,5.0239,4.1309,2.118,23.04,47.09,73.4,2.7
2017-10-27,6.3161,4.8072,2.8351,19.84,53.94,80.74,2.57
2017-10-28,3.289,0.7366,2.4917,12.96,62.94,98.15,4.16
2017-10-29,5.659,2.6208,3.6149,14.44,62.85,71.76,2.41
2017-10-30,7.8662,8.2457,1.8053,18.37,50.11,30.28,1.59
2017-10-31,8.0059,8.4605,1.6726,20.26,40.27,33.7,2.41
2017-11-01,8.3098,9.4399,1.3313,20.25,39.3,38.61,2.02
2017-11-02,8.6719,10.8797,1.0219,20.48,35.71,20.38,2.31
2017-11-03,8.5999,10.7011,0.983,21.44,37.06,7.47,1.67
2017-11-04,8.0981,9.3379,1.23,22.24,39.15,26.64,2.6
2017-11-05,8.5699,10.6109,0.9679,21.98,40.45,9.68,1.6
2017-11-06,8.2651,9.5206,1.2511,23.08,35.49,14.22,2.96
2017-11-07,8.7859,10.7162,1.3044,23.59,26.04,10.21,3.23
2017-11-08,8.7936,10.8094,1.1633,21.31,35.35,8.73,2.79
2017-11-09,7.747,7.5782,1.9037,18.94,56.23,56.47,4.03
2017-11-10,7.2864,7.1582,2.0765,19.69,66.09,41.32,4.41
2017-11-11,6.9178,3.7692,4.0709,20.95,61.54,78.03,2.08
2017-11-12,6.479,4.5631,2.5682,20.9,66.66,83.45,3.08
2017-11-13,6.6518,6.0182,1.9399,22.23,58.22,62.5,1.8
2017-11-14,6.6816,5.1065,2.8529,22.52,54.23,70.6,2.08
2017-11-15,5.189,3.4973,2.6338,20.49,46.7,64.33,4.37
2017-11-16,6.9715,5.4192,3.1478,13.14,41.39,47.65,2.88
2017-11-17,9.2477,12.2462,0.6905,14.63,42.26,0.73,2.03
2017-11-18,9.2525,12.0403,0.7898,17.69,27.24,14.37,1.97
2017-11-19,8.2543,9.3197,1.9459,21.02,31.01,32.21,1.84
2017-11-20,8.0894,8.1302,1.8684,22.81,37.03,43.14,3.33
2017-11-21,7.879,7.7122,1.8113,24.07,35.01,42.49,3.14
2017-11-22,6.0708,2.8848,3.3986,22.26,57.68,93.68,2.81
2017-11-23,6.4474,3.3826,3.5002,20.62,68.07,84.64,3.52
2017-11-24,7.0649,4.8134,3.8635,19.17,73.22,92.95,3.22
2017-11-25,2.1158,0.3818,1.6884,16.36,76.04,87.98,1.71
2017-11-26,8.3134,7.703,2.3892,18.15,57.79,26.1,1.47
2017-11-27,5.3758,2.6719,3.0576,17.67,67.01,71.34,2.97
2017-11-28,7.733,6.8762,2.0827,18.47,66.13,59.7,2.24
2017-11-29,7.59,6.5906,2.2217,20.5,61.01,59.92,1.87
2017-11-30,8.5438,9.295,1.8163,22.02,59.85,48.9,1.95
2017-12-01,4.7225,3.0053,2.6326,21.76,54.95,72.25,2.8
2017-12-02,4.7513,2.9045,2.4895,20.29,57.32,84.44,1.76
2017-12-03,8.7737,9.6187,1.4803,23.6,49.48,52.76,3.14
2017-12-04,7.2209,3.8993,3.8484,22.42,54.14,88.12,2.98
2017-12-05,1.7558,0.0737,1.3951,17.05,85.37,99.75,1.52
2017-12-06,3.5621,0.2995,2.7804,17.99,79.29,99.29,1.93
2017-12-07,5.9767,3.097,3.402,16.59,76.45,79.79,2.72
2017-12-08,7.0308,4.1431,3.5117,17.77,72.94,82.48,1.14
2017-12-09,8.3477,8.4089,2.4487,19.86,63.9,36.1,2.2
2017-12-10,6.3149,4.1525,2.592,20.41,66.64,77.07,2.99
2017-12-11,7.0277,4.8806,3.1786,19.01,74.69,59.0,4.74
2017-12-12,8.5896,7.8838,2.1751,21.36,67.52,42.91,3.89
2017-12-13,8.2951,7.8833,2.2128,20.15,61.77,48.48,3.4
2017-12-14,9.4584,12.102,0.8544,20.09,34.45,12.16,2.78
2017-12-15,7.3826,5.0767,3.3266,18.67,62.35,54.74,2.73
2017-12-16,8.5421,8.7886,1.9538,20.53,61.86,39.35,2.21
2017-12-17,8.2325,8.8145,1.9471,23.24,46.65,29.93,1.48
2017-12-18,8.6484,8.9784,1.9502,23.49,44.89,40.75,2.43
2017-12-19,4.8005,2.323,3.3811,21.2,56.46,86.77,2.5
2017-12-20,6.7284,3.923,3.4349,21.26,67.73,70.32,2.64
2017-12-21,7.176,4.1054,3.7332,22.1,64.39,73.41,2.12
2017-12-22,4.2665,2.4012,2.8368,21.78,69.71,96.66,2.49
2017-12-23,7.2991,4.1333,4.5962,23.3,61.17,73.66,1.03
2017-12-24,7.1153,3.937,3.3242,22.81,68.84,76.84,3.35
2017-12-25,8.8409,8.6093,2.5925,23.28,53.61,43.85,2.81
2017-12-26,5.5946,2.5579,3.1721,20.19,66.05,70.89,2.82
2017-12-27,5.347,3.9778,3.1152,19.4,67.86,71.42,2.58
2017-12-28,8.6724,9.1814,1.6457,22.4,55.04,37.93,1.86
2017-12-29,7.8744,5.6477,3.6643,22.95,59.65,76.99,3.38
2017-12-30,6.5237,3.275,3.4085,21.55,70.26,76.77,3.31
2017-12-31,8.8236,9.8083,1.6848,22.39,54.21,14.43,3.16
2018-01-01,9.354,11.2685,1.1407,22.79,31.41,8.13,2.77
2018-01-02,8.9897,9.9864,1.6106,21.48,37.67,21.36,2.64
2018-01-03,8.904,9.5988,1.675,20.16,57.24,23.15,2.65
2018-01-04,9.1716,11.454,0.8578,20.19,52.48,7.57,2.29
2018-01-05,8.8178,9.9996,1.2778,22.54,43.38,20.28,2.32
2018-01-06,8.9249,10.0802,1.6054,25.06,36.72,9.42,1.63
2018-01-07,9.1452,10.273,1.639,25.86,32.48,14.01,1.81
2018-01-08,9.1111,10.6118,1.2132,25.66,34.61,27.69,2.84
2018-01-09,6.5201,4.6193,2.9455,21.91,59.01,67.14,3.01
2018-01-10,5.131,2.2699,3.3254,19.08,69.16,80.73,2.94
2018-01-11,6.3696,3.2208,3.5822,19.66,69.5,64.43,1.85
2018-01-12,8.4686,8.5267,1.9961,21.98,55.82,19.7,1.17
2018-01-13,8.8085,9.7322,1.4225,23.63,44.87,22.88,1.34
2018-01-14,8.7132,9.3715,1.6284,23.54,39.88,18.59,1.77
2018-01-15,8.4319,9.0794,1.4834,24.44,43.1,34.43,2.63
2018-01-16,8.3254,8.0758,2.231,22.47,53.85,44.52,2.7
2018-01-17,8.7247,9.3504,1.542,23.43,50.59,22.25,1.26
2018-01-18,8.821,10.0303,1.4695,23.43,42.41,28.92,2.22
2018-01-19,8.7754,10.11,1.2065,22.7,40.47,20.63,1.2
2018-01-20,7.1388,6.1116,2.5135,23.21,36.59,53.95,1.79
2018-01-21,7.765,7.8336,1.7604,23.82,42.21,48.88,2.64
2018-01-22,6.0566,2.7742,3.7483,22.96,53.14,79.32,2.87
2018-01-23,6.3852,3.2508,3.4723,22.43,57.32,86.89,3.01
2018-01-24,6.7322,3.761,3.4423,20.47,68.34,85.08,1.82
2018-01-25,7.3978,5.2654,3.1798,22.43,56.09,75.37,0.84
2018-01-26,6.1037,2.0542,3.7457,21.49,66.56,76.43,2.32
2018-01-27,6.1267,2.4612,3.5388,21.86,66.17,91.55,2.62
2018-01-28,7.2168,5.1574,2.983,22.36,60.51,79.69,2.11
2018-01-29,4.9133,1.7736,2.9789,19.81,69.82,85.83,2.43
2018-01-30,5.425,1.8206,3.3211,20.15,69.89,85.11,2.37
2018-01-31,5.9518,1.5509,4.3001,21.01,62.65,72.81,1.43
2018-02-01,6.57,4.1414,2.9436,22.27,61.84,59.81,2.25
2018-02-02,6.3857,4.1136,3.0655,23.46,61.52,69.26,2.03
2018-02-03,6.4061,3.0163,3.4663,22.6,65.53,88.13,1.67
2018-02-04,6.6358,4.2566,2.9863,23.11,61.11,62.93,1.72
2018-02-05,6.493,4.0135,3.1445,23.23,60.34,52.54,1.85
2018-02-06,7.4117,6.5498,2.4574,23.95,60.01,55.23,1.39
2018-02-07,5.6897,2.1074,3.5705,21.71,71.51,95.11,2.13
2018-02-08,5.1026,1.787,3.2849,19.93,74.94,93.98,2.01
2018-02-09,6.8242,4.9246,3.055,21.1,65.85,49.5,1.29
2018-02-10,6.4061,4.787,2.5246,22.57,61.07,59.28,1.49
2018-02-11,6.6401,5.3825,2.268,21.37,68.72,76.25,2.8
2018-02-12,7.9824,8.7,1.5917,21.68,65.63,27.62,1.65
2018-02-13,7.5809,6.8309,2.6026,20.99,59.25,46.3,2.24
2018-02-14,5.8238,4.8602,2.4146,20.25,60.62,64.21,1.37
2018-02-15,2.4043,0.5251,1.8485,19.77,63.92,88.67,1.71
2018-02-16,6.8707,4.9272,3.1766,21.15,58.08,79.79,1.39
2018-02-17,7.1184,6.2371,2.4058,22.7,51.94,31.95,1.24
2018-02-18,6.9967,5.0849,2.9374,22.49,63.12,56.55,1.49
2018-02-19,4.7222,2.0518,2.9285,21.37,71.06,94.07,0.87
2018-02-20,5.1338,1.8134,3.2194,21.76,68.3,81.06,1.46
2018-02-21,4.4052,0.9418,3.1375,20.04,77.76,87.59,2.62
2018-02-22,4.1369,1.4237,3.102,18.42,75.21,96.57,2.03
2018-02-23,4.6747,1.1074,3.4255,17.64,74.79,70.28,1.78
2018-02-24,5.1713,1.8398,3.5693,18.85,69.51,89.52,1.81
2018-02-25,4.9058,0.8086,3.5446,20.23,69.39,96.92,2.01
2018-02-26,5.6004,2.5164,3.5522,16.83,67.09,88.06,3.35
2018-02-27,4.6922,1.4191,3.4217,18.27,73.06,97.7,1.36
2018-02-28,5.214,3.2642,2.6309,20.45,66.0,77.61,1.22
2018-03-01,6.9221,6.7078,2.0033,22.35,56.48,42.68,1.41
2018-03-02,7.8149,9.5909,1.0474,20.76,49.82,26.94,2.11
2018-03-03,7.6212,9.1723,1.163,21.02,54.72,20.69,0.96
2018-03-04,6.5861,6.1992,1.9082,22.03,53.05,43.52,0.88
2018-03-05,5.9801,5.112,1.973,22.37,60.84,55.41,1.26
2018-03-06,7.0049,7.0246,1.8007,22.5,63.45,49.9,1.25
2018-03-07,3.5585,1.9903,2.3988,21.49,61.52,67.96,1.29
2018-03-08,2.0258,0.9461,1.4429,20.39,67.42,80.6,2.04
2018-03-09,7.1575,7.9666,1.6819,21.12,58.12,18.3,1.06
2018-03-10,5.868,4.02,2.9227,19.64,66.45,50.52,3.05
2018-03-11,4.4892,0.9396,3.5194,19.36,69.65,70.51,2.34
2018-03-12,6.511,6.5424,1.9531,21.8,55.47,38.16,1.28
2018-03-13,5.8661,3.8818,2.8894,20.28,69.23,60.95,1.76
2018-03-14,6.1358,5.82,1.9063,21.53,56.46,34.87,1.71
2018-03-15,5.7437,5.6544,1.842,22.42,52.49,28.4,1.77
2018-03-16,4.687,3.4901,2.191,22.62,57.35,74.97,2.02
2018-03-17,2.5152,1.2799,1.9414,16.75,82.46,87.74,3.09
2018-03-18,3.5674,0.4872,2.6928,16.87,78.22,96.34,2.15
2018-03-19,5.4094,2.9539,3.1358,19.34,71.96,86.61,2.4
2018-03-20,4.7882,3.0238,2.6438,20.3,64.21,63.01,1.5
2018-03-21,5.0947,3.5532,2.3465,19.82,74.0,80.93,2.72
2018-03-22,1.29,0.1766,1.0361,17.16,84.87,99.54,3.73
2018-03-23,2.8961,1.6313,1.8214,15.24,88.58,91.54,1.78
2018-03-24,6.0574,5.6429,2.4809,18.31,69.83,44.61,1.5
2018-03-25,5.106,3.9103,2.6928,18.76,65.8,63.2,2.1
2018-03-26,6.901,9.0533,1.1695,18.69,59.14,10.9,1.05
2018-03-27,5.9508,4.8593,2.6978,18.44,64.83,49.38,0.88
2018-03-28,6.7061,8.5486,1.025,19.0,57.51,8.06,0.91
2018-03-29,6.4634,7.6099,1.4311,18.65,58.09,5.14,1.57
2018-03-30,5.1329,3.4385,2.9909,18.95,66.63,67.16,1.75
2018-03-31,3.6175,2.533,2.2378,19.59,76.41,85.7,1.46
2018-04-01,3.2237,1.1186,2.1701,18.21,86.87,88.17,1.17
2018-04-02,2.8946,0.6242,2.2483,18.04,82.85,92.93,1.09
2018-04-03,3.7555,2.2994,2.2253,18.19,83.46,77.49,0.9
2018-04-04,4.5209,2.2375,2.8255,18.58,78.18,83.83,1.79
2018-04-05,3.2698,0.5722,2.6321,17.55,78.49,88.86,1.74
2018-04-06,6.217,8.5162,1.0726,17.46,64.09,11.21,1.86
2018-04-07,6.0938,8.0534,1.2463,18.08,54.4,26.88,1.39
2018-04-08,5.2723,6.0026,1.6162,18.97,61.31,62.77,2.0
2018-04-09,3.7214,1.3462,2.9268,17.63,76.11,93.56,2.07
2018-04-10,4.2418,2.6114,2.3654,18.31,74.51,86.7,1.79
2018-04-11,3.0396,1.249,2.1886,16.65,80.44,87.37,2.48
2018-04-12,2.0628,0.5227,1.6104,14.26,82.38,97.98,2.31
2018-04-13,3.1085,2.9998,1.9039,15.8,78.49,64.3,1.91
2018-04-14,4.8187,4.8245,1.8756,17.44,73.2,44.79,1.31
2018-04-15,4.5125,4.1474,1.9853,17.24,70.12,33.7,1.25
2018-04-16,3.9778,1.3543,2.9806,16.66,68.37,78.94,0.92
2018-04-17,3.4771,1.7674,2.2776,15.28,75.21,76.51,1.43
2018-04-18,3.0341,2.4173,1.7899,15.94,76.15,62.66,1.72
2018-04-19,4.8804,5.473,1.8667,17.1,63.98,35.55,1.91
2018-04-20,4.2554,3.39,2.2975,16.38,73.6,51.92,2.12
2018-04-21,5.2901,6.9492,1.5511,16.05,65.15,34.67,1.64
2018-04-22,5.6218,8.4415,0.6134,15.05,44.79,0.26,2.79
2018-04-23,5.7701,9.384,0.533,15.77,42.84,0.66,1.9
2018-04-24,5.773,9.419,0.5297,18.1,35.68,2.75,1.05
2018-04-25,5.7638,9.3833,0.5815,16.6,51.68,7.05,1.68
2018-04-26,5.5625,8.989,0.5899,16.05,59.0,8.44,1.95
2018-04-27,5.2795,7.6987,1.1568,17.31,52.61,18.66,1.13
2018-04-28,4.5336,3.9091,2.3844,16.88,51.07,60.79,1.49
2018-04-29,3.972,2.2862,2.7552,16.56,51.24,84.87,1.64
2018-04-30,4.1374,3.4133,2.1658,15.75,64.32,73.24,1.51
2018-05-01,4.1225,3.8122,1.7227,15.6,68.4,67.76,1.01
2018-05-02,4.3157,4.7138,1.656,14.76,62.45,32.53,1.38
2018-05-03,4.4568,5.1034,1.6975,14.26,58.35,31.65,2.18
2018-05-04,5.3323,8.868,0.5597,12.95,46.3,0.91,2.45
2018-05-05,5.3198,9.0149,0.5129,12.44,38.96,2.88,2.13
2018-05-06,5.2999,9.1157,0.5081,13.93,41.04,0.41,2.33
2018-05-07,5.269,9.1231,0.5016,14.17,33.38,1.06,1.89
2018-05-08,5.1917,8.9158,0.5172,13.82,38.45,1.3,1.52
2018-05-09,5.0633,8.6662,0.5294,13.95,47.32,1.53,1.97
2018-05-10,4.9846,8.4643,0.5618,14.85,43.48,3.47,1.37
2018-05-11,4.4462,4.8576,1.8706,14.77,43.68,52.33,1.65
2018-05-12,3.6802,4.5504,1.4885,14.83,44.97,57.58,2.02
2018-05-13,4.9325,8.3263,0.5962,11.83,41.5,21.34,1.67
